"","semillas","dimensiones","largos"
"5691",84,200,7
"5692",84,200,7
"5693",84,200,10
"5694",84,200,17
"5695",84,200,16
"5696",84,200,35
"5697",84,200,21
"5698",84,200,17
"5699",84,200,8
"5700",84,200,40
"5701",84,200,13
"5702",84,200,7
"5703",84,200,16
"5704",84,200,17
"5705",84,200,43
"5706",84,200,9
"5707",84,200,4
"5708",84,200,4
"5709",84,200,9
"5710",84,200,4
"5711",84,200,31
"5712",84,200,12
"5713",84,200,9
"5714",84,200,8
"5715",84,200,19
"5716",84,200,36
"5717",84,200,6
"5718",84,200,7
"5719",84,200,51
"5720",84,200,12
"5721",84,200,14
"5722",84,200,9
"5723",84,200,22
"5724",84,200,65
"5725",84,200,9
"5726",84,200,7
"5727",84,200,12
"5728",84,200,9
"5729",84,200,9
"5730",84,200,11
"5731",84,200,7
"5732",84,200,14
"5733",84,200,8
"5734",84,200,7
"5735",84,200,10
"5736",84,200,9
"5737",84,200,13
"5738",84,200,15
"5739",84,200,12
"5740",84,200,12
"5741",84,200,17
"5742",84,200,14
"5743",84,200,10
"5744",84,200,8
"5745",84,200,19
"5746",84,200,10
"5747",84,200,60
"5748",84,200,15
"5749",84,200,13
"5750",84,200,22
"5751",84,200,7
"5752",84,200,30
"5753",84,200,26
"5754",84,200,12
"5755",84,200,17
"5756",84,200,13
"5757",84,200,10
"5758",84,200,14
"5759",84,200,8
"5760",84,200,12
"5761",84,200,9
"5762",84,200,28
"5763",84,200,25
"5764",84,200,3
"5765",84,200,29
"5766",84,200,17
"5767",84,200,49
"5768",84,200,58
"5769",84,200,25
"5770",84,200,23
"5771",84,200,4
"5772",84,200,45
"5773",84,200,26
"5774",84,200,10
"5775",84,200,8
"5776",84,200,2
"5777",84,200,15
"5778",84,200,17
"5779",84,200,15
"5780",84,200,6
"5781",84,200,47
"5782",84,200,12
"5783",84,200,24
"5784",84,200,2
"5785",84,200,13
"5786",84,200,16
"5787",84,200,52
"5788",84,200,22
"5789",84,200,11
"5790",84,200,31
"5791",84,200,12
"5792",84,200,26
"5793",84,200,5
"5794",84,200,31
"5795",84,200,50
"5796",84,200,35
"5797",84,200,10
"5798",84,200,24
"5799",84,200,41
"5800",84,200,5
"5801",84,200,11
"5802",84,200,38
"5803",84,200,10
"5804",84,200,17
"5805",84,200,22
"5806",84,200,4
"5807",84,200,15
"5808",84,200,14
"5809",84,200,21
"5810",84,200,10
"5811",84,200,19
"5812",84,200,31
"5813",84,200,9
"5814",84,200,8
"5815",84,200,15
"5816",84,200,21
"5817",84,200,3
"5818",84,200,55
"5819",84,200,5
"5820",84,200,22
"5821",84,200,15
"5822",84,200,73
"5823",84,200,22
"5824",84,200,15
"5825",84,200,13
"5826",84,200,14
"5827",84,200,14
"5828",84,200,19
"5829",84,200,15
"5830",84,200,9
"5831",84,200,6
"5832",84,200,14
"5833",84,200,12
"5834",84,200,77
"5835",84,200,12
"5836",84,200,39
"5837",84,200,44
"5838",84,200,14
"5839",84,200,19
"5840",84,200,6
"5841",84,200,35
"5842",84,200,10
"5843",84,200,6
"5844",84,200,5
"5845",84,200,7
"5846",84,200,8
"5847",84,200,22
"5848",84,200,11
"5849",84,200,17
"5850",84,200,8
"5851",84,200,7
"5852",84,200,16
"5853",84,200,42
"5854",84,200,36
"5855",84,200,23
"5856",84,200,23
"5857",84,200,48
"5858",84,200,5
"5859",84,200,22
"5860",84,200,20
"5861",84,200,5
"5862",84,200,37
"5863",84,200,11
"5864",84,200,36
"5865",84,200,25
"5866",84,200,7
"5867",84,200,20
"5868",84,200,9
"5869",84,200,37
"5870",84,200,12
"5871",84,200,9
"5872",84,200,23
"5873",84,200,41
"5874",84,200,12
"5875",84,200,10
"5876",84,200,16
"5877",84,200,10
"5878",84,200,53
"5879",84,200,22
"5880",84,200,12
"5881",84,200,6
"5882",84,200,20
"5883",84,200,4
"5884",84,200,12
"5885",84,200,41
"5886",84,200,6
"5887",84,200,10
"5888",84,200,15
"5889",84,200,29
"5890",84,200,3
"5891",84,200,11
"5892",84,200,8
"5893",84,200,16
"5894",84,200,2
"5895",84,200,14
"5896",84,200,33
"5897",84,200,12
"5898",84,200,25
"5899",84,200,17
"5900",84,200,29
"5901",84,200,62
"5902",84,200,10
"5903",84,200,21
"5904",84,200,10
"5905",84,200,7
"5906",84,200,33
"5907",84,200,25
"5908",84,200,8
"5909",84,200,7
"5910",84,200,38
"5911",84,200,18
"5912",84,200,11
"5913",84,200,15
"5914",84,200,14
"5915",84,200,14
"5916",84,200,46
"5917",84,200,12
"5918",84,200,17
"5919",84,200,31
"5920",84,200,27
"5921",84,200,20
"5922",84,200,23
"5923",84,200,14
"5924",84,200,8
"5925",84,200,11
"5926",84,200,15
"5927",84,200,18
"5928",84,200,2
"5929",84,200,6
"5930",84,200,32
"5931",84,200,6
"5932",84,200,22
"5933",84,200,22
"5934",84,200,4
"5935",84,200,30
"5936",84,200,4
"5937",84,200,16
"5938",84,200,10
"5939",84,200,34
"5940",84,200,12
"5941",84,200,44
"5942",84,200,42
"5943",84,200,13
"5944",84,200,24
"5945",84,200,13
"5946",84,200,10
"5947",84,200,17
"5948",84,200,8
"5949",84,200,18
"5950",84,200,53
"5951",84,200,27
"5952",84,200,19
"5953",84,200,11
"5954",84,200,12
"5955",84,200,16
"5956",84,200,11
"5957",84,200,4
"5958",84,200,4
"5959",84,200,27
"5960",84,200,14
"5961",84,200,16
"5962",84,200,12
"5963",84,200,41
"5964",84,200,17
"5965",84,200,22
"5966",84,200,8
"5967",84,200,3
"5968",84,200,99
"5969",84,200,3
"5970",84,200,10
"5971",84,200,8
"5972",84,200,3
"5973",84,200,19
"5974",84,200,9
"5975",84,200,11
"5976",84,200,53
"5977",84,200,10
"5978",84,200,31
"5979",84,200,23
"5980",84,200,14
"5981",84,200,27
"5982",84,200,16
"5983",84,200,143
"5984",84,200,7
"5985",84,200,5
"5986",84,200,9
"5987",84,200,25
"5988",84,200,20
"5989",84,200,26
"5990",84,200,17
"5991",84,200,9
"5992",84,200,65
"5993",84,200,46
"5994",84,200,18
"5995",84,200,14
"5996",84,200,15
"5997",84,200,16
"5998",84,200,48
"5999",84,200,3
"6000",84,200,18
"6001",12,280,19
"6002",12,280,11
"6003",12,280,14
"6004",12,280,58
"6005",12,280,10
"6006",12,280,10
"6007",12,280,9
"6008",12,280,14
"6009",12,280,4
"6010",12,280,10
"6011",12,280,6
"6012",12,280,12
"6013",12,280,9
"6014",12,280,7
"6015",12,280,46
"6016",12,280,11
"6017",12,280,4
"6018",12,280,9
"6019",12,280,4
"6020",12,280,11
"6021",12,280,19
"6022",12,280,22
"6023",12,280,8
"6024",12,280,15
"6025",12,280,10
"6026",12,280,7
"6027",12,280,22
"6028",12,280,6
"6029",12,280,6
"6030",12,280,12
"6031",12,280,19
"6032",12,280,12
"6033",12,280,12
"6034",12,280,9
"6035",12,280,23
"6036",12,280,25
"6037",12,280,5
"6038",12,280,9
"6039",12,280,12
"6040",12,280,33
"6041",12,280,20
"6042",12,280,14
"6043",12,280,8
"6044",12,280,12
"6045",12,280,22
"6046",12,280,20
"6047",12,280,3
"6048",12,280,22
"6049",12,280,3
"6050",12,280,13
"6051",12,280,11
"6052",12,280,5
"6053",12,280,10
"6054",12,280,8
"6055",12,280,12
"6056",12,280,2
"6057",12,280,8
"6058",12,280,13
"6059",12,280,16
"6060",12,280,4
"6061",12,280,5
"6062",12,280,17
"6063",12,280,21
"6064",12,280,6
"6065",12,280,5
"6066",12,280,15
"6067",12,280,2
"6068",12,280,14
"6069",12,280,16
"6070",12,280,28
"6071",12,280,12
"6072",12,280,21
"6073",12,280,5
"6074",12,280,11
"6075",12,280,17
"6076",12,280,19
"6077",12,280,7
"6078",12,280,14
"6079",12,280,18
"6080",12,280,27
"6081",12,280,21
"6082",12,280,11
"6083",12,280,26
"6084",12,280,9
"6085",12,280,13
"6086",12,280,11
"6087",12,280,15
"6088",12,280,18
"6089",12,280,14
"6090",12,280,20
"6091",12,280,22
"6092",12,280,16
"6093",12,280,24
"6094",12,280,15
"6095",12,280,13
"6096",12,280,16
"6097",12,280,6
"6098",12,280,7
"6099",12,280,20
"6100",12,280,32
"6101",12,280,32
"6102",12,280,21
"6103",12,280,16
"6104",12,280,5
"6105",12,280,21
"6106",12,280,11
"6107",12,280,16
"6108",12,280,13
"6109",12,280,8
"6110",12,280,15
"6111",12,280,6
"6112",12,280,7
"6113",12,280,4
"6114",12,280,12
"6115",12,280,14
"6116",12,280,15
"6117",12,280,5
"6118",12,280,17
"6119",12,280,21
"6120",12,280,20
"6121",12,280,13
"6122",12,280,9
"6123",12,280,9
"6124",12,280,10
"6125",12,280,15
"6126",12,280,18
"6127",12,280,5
"6128",12,280,16
"6129",12,280,15
"6130",12,280,13
"6131",12,280,11
"6132",12,280,14
"6133",12,280,10
"6134",12,280,8
"6135",12,280,11
"6136",12,280,14
"6137",12,280,10
"6138",12,280,9
"6139",12,280,11
"6140",12,280,7
"6141",12,280,14
"6142",12,280,23
"6143",12,280,9
"6144",12,280,11
"6145",12,280,21
"6146",12,280,18
"6147",12,280,36
"6148",12,280,13
"6149",12,280,9
"6150",12,280,17
"6151",12,280,18
"6152",12,280,11
"6153",12,280,9
"6154",12,280,19
"6155",12,280,11
"6156",12,280,17
"6157",12,280,23
"6158",12,280,13
"6159",12,280,21
"6160",12,280,7
"6161",12,280,22
"6162",12,280,10
"6163",12,280,16
"6164",12,280,74
"6165",12,280,16
"6166",12,280,21
"6167",12,280,8
"6168",12,280,24
"6169",12,280,9
"6170",12,280,24
"6171",12,280,9
"6172",12,280,5
"6173",12,280,23
"6174",12,280,14
"6175",12,280,9
"6176",12,280,13
"6177",12,280,8
"6178",12,280,66
"6179",12,280,18
"6180",12,280,8
"6181",12,280,19
"6182",12,280,12
"6183",12,280,31
"6184",12,280,22
"6185",12,280,16
"6186",12,280,14
"6187",12,280,3
"6188",12,280,12
"6189",12,280,15
"6190",12,280,15
"6191",12,280,23
"6192",12,280,13
"6193",12,280,5
"6194",12,280,13
"6195",12,280,5
"6196",12,280,6
"6197",12,280,9
"6198",12,280,9
"6199",12,280,8
"6200",12,280,9
"6201",12,280,15
"6202",12,280,21
"6203",12,280,11
"6204",12,280,17
"6205",12,280,12
"6206",12,280,16
"6207",12,280,5
"6208",12,280,14
"6209",12,280,12
"6210",12,280,21
"6211",12,280,18
"6212",12,280,4
"6213",12,280,13
"6214",12,280,11
"6215",12,280,10
"6216",12,280,7
"6217",12,280,8
"6218",12,280,4
"6219",12,280,18
"6220",12,280,24
"6221",12,280,11
"6222",12,280,8
"6223",12,280,10
"6224",12,280,8
"6225",12,280,10
"6226",12,280,18
"6227",12,280,40
"6228",12,280,13
"6229",12,280,10
"6230",12,280,15
"6231",12,280,13
"6232",12,280,12
"6233",12,280,15
"6234",12,280,17
"6235",12,280,11
"6236",12,280,20
"6237",12,280,24
"6238",12,280,20
"6239",12,280,6
"6240",12,280,18
"6241",12,280,14
"6242",12,280,7
"6243",12,280,15
"6244",12,280,18
"6245",12,280,10
"6246",12,280,15
"6247",12,280,15
"6248",12,280,2
"6249",12,280,18
"6250",12,280,6
"6251",12,280,9
"6252",12,280,7
"6253",12,280,7
"6254",12,280,33
"6255",12,280,9
"6256",12,280,5
"6257",12,280,14
"6258",12,280,15
"6259",12,280,6
"6260",12,280,20
"6261",12,280,15
"6262",12,280,16
"6263",12,280,8
"6264",12,280,17
"6265",12,280,20
"6266",12,280,17
"6267",12,280,12
"6268",12,280,10
"6269",12,280,15
"6270",12,280,2
"6271",12,280,15
"6272",12,280,14
"6273",12,280,28
"6274",12,280,10
"6275",12,280,9
"6276",12,280,11
"6277",12,280,10
"6278",12,280,4
"6279",12,280,6
"6280",12,280,9
"6281",12,280,6
"6282",12,280,32
"6283",12,280,13
"6284",12,280,5
"6285",12,280,17
"6286",12,280,26
"6287",12,280,13
"6288",12,280,5
"6289",12,280,26
"6290",12,280,5
"6291",12,280,21
"6292",12,280,10
"6293",12,280,25
"6294",12,280,3
"6295",12,280,5
"6296",12,280,9
"6297",12,280,10
"6298",12,280,24
"6299",12,280,22
"6300",12,280,4
"6301",12,280,57
"6302",12,280,13
"6303",12,280,13
"6304",12,280,18
"6305",12,280,20
"6306",12,280,19
"6307",12,280,12
"6308",12,280,11
"6309",12,280,25
"6310",12,280,12
"6311",12,280,4
"6312",12,280,15
"6313",12,280,6
"6314",12,280,17
"6315",12,280,22
"6316",12,280,19
"6317",12,280,26
"6318",12,280,11
"6319",12,280,10
"6320",12,280,8
"6321",12,280,20
"6322",12,280,5
"6323",12,280,22
"6324",12,280,16
"6325",12,280,17
"6326",12,280,11
"6327",12,280,8
"6328",12,280,6
"6329",12,280,19
"6330",12,280,10
"6331",12,280,13
"6332",12,280,12
"6333",12,280,8
"6334",12,280,7
"6335",12,280,17
"6336",12,280,26
"6337",12,280,12
"6338",12,280,15
"6339",12,280,10
"6340",12,280,11
"6341",12,280,34
"6342",12,280,22
"6343",12,280,13
"6344",12,280,18
"6345",12,280,19
"6346",12,280,14
"6347",12,280,7
"6348",12,280,27
"6349",12,280,15
"6350",12,280,9
"6351",12,280,15
"6352",12,280,12
"6353",12,280,13
"6354",12,280,17
"6355",12,280,7
"6356",12,280,9
"6357",12,280,13
"6358",12,280,15
"6359",12,280,5
"6360",12,280,13
"6361",12,280,23
"6362",12,280,11
"6363",12,280,24
"6364",12,280,15
"6365",12,280,16
"6366",12,280,5
"6367",12,280,2
"6368",12,280,14
"6369",12,280,12
"6370",12,280,12
"6371",12,280,9
"6372",12,280,10
"6373",12,280,18
"6374",12,280,7
"6375",12,280,12
"6376",12,280,16
"6377",12,280,14
"6378",12,280,14
"6379",12,280,7
"6380",12,280,21
"6381",12,280,8
"6382",12,280,10
"6383",12,280,18
"6384",12,280,18
"6385",12,280,26
"6386",12,280,16
"6387",12,280,20
"6388",12,280,30
"6389",12,280,12
"6390",12,280,27
"6391",12,280,24
"6392",12,280,27
"6393",12,280,11
"6394",12,280,11
"6395",12,280,22
"6396",12,280,17
"6397",12,280,13
"6398",12,280,6
"6399",12,280,9
"6400",12,280,15
"6401",12,280,23
"6402",12,280,22
"6403",12,280,19
"6404",12,280,15
"6405",12,280,22
"6406",12,280,7
"6407",12,280,7
"6408",12,280,13
"6409",12,280,28
"6410",12,280,12
"6411",12,280,14
"6412",12,280,20
"6413",12,280,23
"6414",12,280,14
"6415",12,280,40
"6416",12,280,17
"6417",12,280,21
"6418",12,280,30
"6419",12,280,11
"6420",12,280,7
"6421",12,280,5
"6422",12,280,14
"6423",12,280,11
"6424",12,280,19
"6425",12,280,6
"6426",12,280,5
"6427",12,280,7
"6428",12,280,7
"6429",12,280,11
"6430",12,280,15
"6431",12,280,18
"6432",12,280,11
"6433",12,280,24
"6434",12,280,4
"6435",12,280,3
"6436",12,280,13
"6437",12,280,14
"6438",12,280,13
"6439",12,280,14
"6440",12,280,23
"6441",12,280,16
"6442",12,280,19
"6443",12,280,14
"6444",12,280,11
"6445",12,280,92
"6446",12,280,10
"6447",12,280,18
"6448",12,280,22
"6449",12,280,7
"6450",12,280,19
"6451",12,280,28
"6452",12,280,27
"6453",12,280,17
"6454",12,280,8
"6455",12,280,7
"6456",12,280,2
"6457",12,280,22
"6458",12,280,14
"6459",12,280,24
"6460",12,280,11
"6461",12,280,21
"6462",12,280,19
"6463",12,280,17
"6464",12,280,6
"6465",12,280,9
"6466",12,280,19
"6467",12,280,19
"6468",12,280,13
"6469",12,280,12
"6470",12,280,25
"6471",12,280,6
"6472",12,280,29
"6473",12,280,9
"6474",12,280,10
"6475",12,280,18
"6476",12,280,15
"6477",12,280,25
"6478",12,280,10
"6479",12,280,12
"6480",12,280,20
"6481",12,280,70
"6482",12,280,40
"6483",12,280,5
"6484",12,280,28
"6485",12,280,14
"6486",12,280,23
"6487",12,280,13
"6488",12,280,26
"6489",12,280,11
"6490",12,280,11
"6491",12,280,16
"6492",12,280,9
"6493",12,280,11
"6494",12,280,12
"6495",12,280,10
"6496",12,280,26
"6497",12,280,6
"6498",12,280,9
"6499",12,280,13
"6500",12,280,10
"6501",36,280,10
"6502",36,280,9
"6503",36,280,24
"6504",36,280,27
"6505",36,280,8
"6506",36,280,11
"6507",36,280,3
"6508",36,280,26
"6509",36,280,7
"6510",36,280,10
"6511",36,280,42
"6512",36,280,17
"6513",36,280,13
"6514",36,280,9
"6515",36,280,9
"6516",36,280,24
"6517",36,280,19
"6518",36,280,19
"6519",36,280,7
"6520",36,280,13
"6521",36,280,50
"6522",36,280,17
"6523",36,280,11
"6524",36,280,8
"6525",36,280,8
"6526",36,280,12
"6527",36,280,18
"6528",36,280,18
"6529",36,280,8
"6530",36,280,30
"6531",36,280,11
"6532",36,280,13
"6533",36,280,25
"6534",36,280,23
"6535",36,280,16
"6536",36,280,14
"6537",36,280,5
"6538",36,280,13
"6539",36,280,22
"6540",36,280,22
"6541",36,280,23
"6542",36,280,14
"6543",36,280,8
"6544",36,280,15
"6545",36,280,8
"6546",36,280,16
"6547",36,280,23
"6548",36,280,16
"6549",36,280,11
"6550",36,280,17
"6551",36,280,9
"6552",36,280,10
"6553",36,280,11
"6554",36,280,14
"6555",36,280,20
"6556",36,280,18
"6557",36,280,8
"6558",36,280,23
"6559",36,280,15
"6560",36,280,18
"6561",36,280,15
"6562",36,280,11
"6563",36,280,25
"6564",36,280,17
"6565",36,280,12
"6566",36,280,6
"6567",36,280,13
"6568",36,280,22
"6569",36,280,14
"6570",36,280,15
"6571",36,280,11
"6572",36,280,4
"6573",36,280,16
"6574",36,280,2
"6575",36,280,12
"6576",36,280,5
"6577",36,280,22
"6578",36,280,25
"6579",36,280,9
"6580",36,280,7
"6581",36,280,7
"6582",36,280,11
"6583",36,280,14
"6584",36,280,18
"6585",36,280,23
"6586",36,280,13
"6587",36,280,24
"6588",36,280,6
"6589",36,280,23
"6590",36,280,5
"6591",36,280,4
"6592",36,280,7
"6593",36,280,23
"6594",36,280,13
"6595",36,280,17
"6596",36,280,2
"6597",36,280,4
"6598",36,280,6
"6599",36,280,13
"6600",36,280,16
"6601",36,280,17
"6602",36,280,16
"6603",36,280,24
"6604",36,280,7
"6605",36,280,2
"6606",36,280,23
"6607",36,280,6
"6608",36,280,7
"6609",36,280,12
"6610",36,280,10
"6611",36,280,20
"6612",36,280,6
"6613",36,280,11
"6614",36,280,16
"6615",36,280,11
"6616",36,280,18
"6617",36,280,16
"6618",36,280,12
"6619",36,280,11
"6620",36,280,8
"6621",36,280,19
"6622",36,280,39
"6623",36,280,15
"6624",36,280,16
"6625",36,280,14
"6626",36,280,24
"6627",36,280,7
"6628",36,280,14
"6629",36,280,22
"6630",36,280,7
"6631",36,280,21
"6632",36,280,9
"6633",36,280,21
"6634",36,280,24
"6635",36,280,8
"6636",36,280,19
"6637",36,280,8
"6638",36,280,7
"6639",36,280,19
"6640",36,280,10
"6641",36,280,40
"6642",36,280,18
"6643",36,280,20
"6644",36,280,10
"6645",36,280,14
"6646",36,280,5
"6647",36,280,8
"6648",36,280,19
"6649",36,280,9
"6650",36,280,13
"6651",36,280,6
"6652",36,280,36
"6653",36,280,9
"6654",36,280,9
"6655",36,280,22
"6656",36,280,19
"6657",36,280,8
"6658",36,280,7
"6659",36,280,24
"6660",36,280,29
"6661",36,280,22
"6662",36,280,2
"6663",36,280,13
"6664",36,280,19
"6665",36,280,2
"6666",36,280,19
"6667",36,280,7
"6668",36,280,16
"6669",36,280,23
"6670",36,280,8
"6671",36,280,15
"6672",36,280,21
"6673",36,280,11
"6674",36,280,7
"6675",36,280,20
"6676",36,280,11
"6677",36,280,12
"6678",36,280,13
"6679",36,280,14
"6680",36,280,8
"6681",36,280,9
"6682",36,280,11
"6683",36,280,10
"6684",36,280,8
"6685",36,280,5
"6686",36,280,13
"6687",36,280,21
"6688",36,280,10
"6689",36,280,27
"6690",36,280,2
"6691",36,280,21
"6692",36,280,8
"6693",36,280,52
"6694",36,280,21
"6695",36,280,17
"6696",36,280,11
"6697",36,280,14
"6698",36,280,10
"6699",36,280,18
"6700",36,280,14
"6701",36,280,22
"6702",36,280,3
"6703",36,280,11
"6704",36,280,11
"6705",36,280,3
"6706",36,280,11
"6707",36,280,15
"6708",36,280,28
"6709",36,280,20
"6710",36,280,18
"6711",36,280,9
"6712",36,280,5
"6713",36,280,13
"6714",36,280,6
"6715",36,280,19
"6716",36,280,23
"6717",36,280,26
"6718",36,280,4
"6719",36,280,3
"6720",36,280,9
"6721",36,280,2
"6722",36,280,13
"6723",36,280,10
"6724",36,280,12
"6725",36,280,16
"6726",36,280,12
"6727",36,280,10
"6728",36,280,30
"6729",36,280,44
"6730",36,280,14
"6731",36,280,18
"6732",36,280,7
"6733",36,280,25
"6734",36,280,16
"6735",36,280,15
"6736",36,280,22
"6737",36,280,4
"6738",36,280,17
"6739",36,280,11
"6740",36,280,9
"6741",36,280,10
"6742",36,280,15
"6743",36,280,34
"6744",36,280,6
"6745",36,280,10
"6746",36,280,19
"6747",36,280,17
"6748",36,280,45
"6749",36,280,8
"6750",36,280,14
"6751",36,280,9
"6752",36,280,11
"6753",36,280,9
"6754",36,280,5
"6755",36,280,14
"6756",36,280,20
"6757",36,280,11
"6758",36,280,7
"6759",36,280,16
"6760",36,280,19
"6761",36,280,42
"6762",36,280,20
"6763",36,280,23
"6764",36,280,18
"6765",36,280,17
"6766",36,280,28
"6767",36,280,42
"6768",36,280,17
"6769",36,280,22
"6770",36,280,12
"6771",36,280,14
"6772",36,280,16
"6773",36,280,14
"6774",36,280,6
"6775",36,280,14
"6776",36,280,13
"6777",36,280,21
"6778",36,280,19
"6779",36,280,15
"6780",36,280,14
"6781",36,280,8
"6782",36,280,7
"6783",36,280,14
"6784",36,280,29
"6785",36,280,62
"6786",36,280,16
"6787",36,280,9
"6788",36,280,9
"6789",36,280,7
"6790",36,280,11
"6791",36,280,13
"6792",36,280,14
"6793",36,280,25
"6794",36,280,9
"6795",36,280,14
"6796",36,280,16
"6797",36,280,20
"6798",36,280,10
"6799",36,280,16
"6800",36,280,4
"6801",36,280,3
"6802",36,280,8
"6803",36,280,11
"6804",36,280,18
"6805",36,280,25
"6806",36,280,9
"6807",36,280,21
"6808",36,280,8
"6809",36,280,13
"6810",36,280,11
"6811",36,280,10
"6812",36,280,13
"6813",36,280,12
"6814",36,280,26
"6815",36,280,15
"6816",36,280,4
"6817",36,280,11
"6818",36,280,12
"6819",36,280,15
"6820",36,280,4
"6821",36,280,23
"6822",36,280,9
"6823",36,280,8
"6824",36,280,14
"6825",36,280,21
"6826",36,280,7
"6827",36,280,45
"6828",36,280,26
"6829",36,280,16
"6830",36,280,19
"6831",36,280,2
"6832",36,280,16
"6833",36,280,62
"6834",36,280,25
"6835",36,280,16
"6836",36,280,33
"6837",36,280,17
"6838",36,280,18
"6839",36,280,12
"6840",36,280,26
"6841",36,280,10
"6842",36,280,19
"6843",36,280,16
"6844",36,280,4
"6845",36,280,31
"6846",36,280,22
"6847",36,280,7
"6848",36,280,5
"6849",36,280,12
"6850",36,280,21
"6851",36,280,13
"6852",36,280,21
"6853",36,280,19
"6854",36,280,17
"6855",36,280,21
"6856",36,280,10
"6857",36,280,7
"6858",36,280,15
"6859",36,280,25
"6860",36,280,9
"6861",36,280,8
"6862",36,280,16
"6863",36,280,8
"6864",36,280,10
"6865",36,280,12
"6866",36,280,15
"6867",36,280,17
"6868",36,280,4
"6869",36,280,75
"6870",36,280,14
"6871",36,280,8
"6872",36,280,10
"6873",36,280,6
"6874",36,280,25
"6875",36,280,18
"6876",36,280,17
"6877",36,280,18
"6878",36,280,56
"6879",36,280,13
"6880",36,280,12
"6881",36,280,11
"6882",36,280,23
"6883",36,280,19
"6884",36,280,23
"6885",36,280,22
"6886",36,280,13
"6887",36,280,13
"6888",36,280,14
"6889",36,280,69
"6890",36,280,21
"6891",36,280,3
"6892",36,280,22
"6893",36,280,18
"6894",36,280,60
"6895",36,280,3
"6896",36,280,4
"6897",36,280,8
"6898",36,280,22
"6899",36,280,23
"6900",36,280,13
"6901",36,280,26
"6902",36,280,8
"6903",36,280,14
"6904",36,280,11
"6905",36,280,7
"6906",36,280,14
"6907",36,280,18
"6908",36,280,13
"6909",36,280,14
"6910",36,280,11
"6911",36,280,29
"6912",36,280,5
"6913",36,280,18
"6914",36,280,12
"6915",36,280,18
"6916",36,280,8
"6917",36,280,11
"6918",36,280,19
"6919",36,280,25
"6920",36,280,33
"6921",36,280,14
"6922",36,280,18
"6923",36,280,6
"6924",36,280,35
"6925",36,280,49
"6926",36,280,15
"6927",36,280,24
"6928",36,280,15
"6929",36,280,16
"6930",36,280,16
"6931",36,280,9
"6932",36,280,42
"6933",36,280,19
"6934",36,280,15
"6935",36,280,19
"6936",36,280,18
"6937",36,280,13
"6938",36,280,6
"6939",36,280,18
"6940",36,280,27
"6941",36,280,13
"6942",36,280,18
"6943",36,280,11
"6944",36,280,13
"6945",36,280,9
"6946",36,280,5
"6947",36,280,27
"6948",36,280,16
"6949",36,280,14
"6950",36,280,6
"6951",36,280,9
"6952",36,280,24
"6953",36,280,11
"6954",36,280,45
"6955",36,280,18
"6956",36,280,30
"6957",36,280,6
"6958",36,280,3
"6959",36,280,20
"6960",36,280,8
"6961",36,280,18
"6962",36,280,17
"6963",36,280,9
"6964",36,280,5
"6965",36,280,9
"6966",36,280,18
"6967",36,280,5
"6968",36,280,17
"6969",36,280,5
"6970",36,280,23
"6971",36,280,11
"6972",36,280,9
"6973",36,280,12
"6974",36,280,24
"6975",36,280,17
"6976",36,280,65
"6977",36,280,3
"6978",36,280,10
"6979",36,280,14
"6980",36,280,48
"6981",36,280,6
"6982",36,280,12
"6983",36,280,42
"6984",36,280,2
"6985",36,280,16
"6986",36,280,6
"6987",36,280,37
"6988",36,280,33
"6989",36,280,18
"6990",36,280,11
"6991",36,280,2
"6992",36,280,20
"6993",36,280,12
"6994",36,280,4
"6995",36,280,4
"6996",36,280,4
"6997",36,280,4
"6998",36,280,22
"6999",36,280,23
"7000",36,280,17
"7001",70,280,5
"7002",70,280,31
"7003",70,280,5
"7004",70,280,6
"7005",70,280,20
"7006",70,280,13
"7007",70,280,6
"7008",70,280,17
"7009",70,280,8
"7010",70,280,32
"7011",70,280,29
"7012",70,280,20
"7013",70,280,13
"7014",70,280,44
"7015",70,280,10
"7016",70,280,7
"7017",70,280,7
"7018",70,280,10
"7019",70,280,16
"7020",70,280,11
"7021",70,280,16
"7022",70,280,10
"7023",70,280,14
"7024",70,280,10
"7025",70,280,15
"7026",70,280,7
"7027",70,280,14
"7028",70,280,11
"7029",70,280,23
"7030",70,280,34
"7031",70,280,19
"7032",70,280,33
"7033",70,280,17
"7034",70,280,5
"7035",70,280,21
"7036",70,280,9
"7037",70,280,16
"7038",70,280,15
"7039",70,280,31
"7040",70,280,21
"7041",70,280,16
"7042",70,280,59
"7043",70,280,3
"7044",70,280,11
"7045",70,280,2
"7046",70,280,10
"7047",70,280,33
"7048",70,280,11
"7049",70,280,15
"7050",70,280,11
"7051",70,280,11
"7052",70,280,8
"7053",70,280,41
"7054",70,280,10
"7055",70,280,22
"7056",70,280,78
"7057",70,280,5
"7058",70,280,26
"7059",70,280,19
"7060",70,280,8
"7061",70,280,17
"7062",70,280,12
"7063",70,280,14
"7064",70,280,7
"7065",70,280,21
"7066",70,280,15
"7067",70,280,20
"7068",70,280,11
"7069",70,280,6
"7070",70,280,20
"7071",70,280,6
"7072",70,280,12
"7073",70,280,5
"7074",70,280,12
"7075",70,280,16
"7076",70,280,25
"7077",70,280,7
"7078",70,280,15
"7079",70,280,15
"7080",70,280,13
"7081",70,280,45
"7082",70,280,33
"7083",70,280,12
"7084",70,280,5
"7085",70,280,22
"7086",70,280,6
"7087",70,280,16
"7088",70,280,5
